title,description,image_url,room_type,local_path
Santiam Canyon New Construction - Craft Studio,"Art room with custom cabinetry, walls are painted with Sherwin Williams in Argos 7065, carpet is by Anderson Tuftex in Tavares ZZ068-Wet Concrete 00545",https://st.hzcdn.com/fimgs/c3710ba6091d11a5_2749-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02496.jpg
West Meets East,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2540 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/1591abaf057c606a_9965-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02497.jpg
Riverview Residence,"photography: Viktor Ramos Example of a mid-sized minimalist light wood floor living room design in Cincinnati with white walls, a ribbon fireplace, a stone fireplace and a wall-mounted tv",https://st.hzcdn.com/fimgs/88e16f5f0d926cf1_7840-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02498.jpg
Medway Retro Reclaimed Wood Large Media Console w Center Shelves,"Dimension:
71"" L X 19"" D X 24"" H

Your big entertainment needs require an entertainment center big enough to hold your big screen TV and all your equipment. Our Retro Media Console with Center Shelves has the styling of the 60's but it is built with the eco-smart materials we demand today. The round corners make it a perfect choice for growing families.

Materials - We carefully selected solid reclaimed hardwood with weathered painted surfaces, matching colors and shades. The wood is not repainted but has the original colors which have been aged over time. We choose wood based on several criteria including wood type, quality, and history. Each piece is an original. 

Features - The media cabinet is lifted off the ground on 60's style feet. Black iron hinges and handles offer a nice contrast. There are two cutouts in the back for wires and cords.

Storage - The two open shelves allow air to circulate around your media equipment and offer easy access. The two large side cupboards expand your storage options.

Craftsmanship - Check out the corners and joints and you'll discover just what quality craftsmanship is all about. The media center is handmade by traditional woodworking artisans.

Special Features:
• 100% Handcrafted
• Solid reclaimed wood construction
• 2 spacious cabinets on each side
• 2 open shelves in the middle
• Cutouts for wires and cables
• Industrial accents and hardware
• Tapered feet
• Rustic industrial retro style
• Rounded corners and edges
• Heirloom quality
 
Note: Custom Options such as Size, Shape, Shade & Design are not applicable to this item.Furniture is subjected to have Slight Variations.",https://st.hzcdn.com/fimgs/3891ae1f0e27d12b_8511-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02499.jpg
Lakehouse in Maine,"Upon entering the home you notice the soaring wood architecture with floor to ceiling windows, providing incredible views to the lake. The living room is comfortable and sophisticated with plenty of seating for a crew. Rustic wood accents along with matte black and brushed gold add character and softness to the overall space and is the thread found throughout the home.

Photo: Peter G. Morneau Photography",https://st.hzcdn.com/fimgs/367126890d06d22c_6563-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02500.jpg
New England Family Home,"Colorful and luxurious velvet pillows and artwork are the colorful accessories to this otherwise neutral living room. Photo by Brittany Ambridge, Domino magazine",https://st.hzcdn.com/fimgs/7f6196fe04ac4597_7030-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02501.jpg
Cardinal woods lot #2,"Example of a large transitional formal and open concept medium tone wood floor and beige floor living room design in Indianapolis with white walls, a standard fireplace, a tile fireplace and no tv",https://st.hzcdn.com/fimgs/ac214b340ea2edeb_6964-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02502.jpg
Modern Residential,"Randall Perry Photography Inspiration for a contemporary living room remodel in Boston with gray walls, a ribbon fireplace and a wall-mounted tv",https://st.hzcdn.com/fimgs/1a8166b90cffb481_8330-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02503.jpg
Napoleon Fireplace Design Gallery,"Living room - mid-sized traditional formal and enclosed medium tone wood floor and beige floor living room idea in Other with yellow walls, a standard fireplace, a stone fireplace and no tv",https://st.hzcdn.com/fimgs/81e1320309ef877a_4447-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02504.jpg
"Long Dune Lane, Truro","Peter Vanderwarker
View towards ocean Example of a mid-sized 1960s open concept and formal light wood floor and brown floor living room design in Boston with white walls, a stone fireplace, no tv and a two-sided fireplace",https://st.hzcdn.com/fimgs/0e012af703a490ad_4106-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02505.jpg
Fantastic Echo Fireplace Monica Wang,"Example of a tuscan formal exposed beam and vaulted ceiling living room design in Los Angeles with white walls, a standard fireplace, a tile fireplace and no tv",https://st.hzcdn.com/fimgs/5b31d2400dc8b9cb_6552-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02506.jpg
Warm in Westwood,"Living room - 1960s light wood floor living room idea in Los Angeles with white walls, a standard fireplace and a wall-mounted tv",https://st.hzcdn.com/fimgs/c0e1953207427c57_9045-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02507.jpg
Lincolnshire Dr,Trendy open concept medium tone wood floor and brown floor living room photo in San Francisco with white walls and a standard fireplace,https://st.hzcdn.com/fimgs/02c1635f0808d00b_6836-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02508.jpg
The Neapolitan,Great Room Example of a trendy open concept living room design in Miami,https://st.hzcdn.com/fimgs/04c134390a295126_2418-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02509.jpg
SUMMIT,"Mid-sized transitional open concept dark wood floor living room photo in New York with gray walls, no fireplace, a brick fireplace and no tv",https://st.hzcdn.com/fimgs/332113cc08642448_6534-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02510.jpg
Coastal Elegance Vero Beach,"Example of a large beach style formal and enclosed dark wood floor living room design in Miami with gray walls, no fireplace and no tv",https://st.hzcdn.com/fimgs/5fd1208308aedbc5_5698-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02511.jpg
My Houzz: Eclectic Bohemian Style in a 1976 Fixer-Upper,"Photo: Alexandra Crafton © 2016 Houzz

Wall paint: Stonington Gray, Benjamin Moore; wooden floor: Exotic Walnut Laminate, Eternity Flooring; couches: Karlstad, Ikea; chairs: Pier One and World Market; rug: Jute Rug, Pottery Barn; window curtains: linen, Ikea; round shelf: Urban Outfitters",https://st.hzcdn.com/fimgs/d7610d83072cbf45_7739-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02512.jpg
Fort Greene Brownstone Renovation,"Complete renovation of a 19th century brownstone in Brooklyn's Fort Greene neighborhood. Modern interiors that preserve many original details.
Kate Glicksberg Photography",https://st.hzcdn.com/fimgs/32a110920cfea4e7_6713-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02513.jpg
910 14th,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2560 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/ae411f97098e7a90_5173-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02514.jpg
Rustic Cabin Contemporary,"Large mountain style open concept medium tone wood floor living room photo in Houston with beige walls, a standard fireplace, a stone fireplace and a wall-mounted tv",https://st.hzcdn.com/fimgs/5a1102050543952f_8932-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02515.jpg
Craftsman Fireplace,Craftsman-style fireplace by Motawi Tileworks featuring Halsted relief tile Example of an arts and crafts living room design in Detroit,https://st.hzcdn.com/fimgs/c441bd630b2949cf_0750-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02516.jpg
Lexington House,Inspiration for a transitional formal and enclosed medium tone wood floor and brown floor living room remodel in Boston with gray walls and a standard fireplace,https://st.hzcdn.com/fimgs/e421b5540c3573bc_4672-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02517.jpg
Rustic Refined,Inspiration for a farmhouse living room remodel in Oklahoma City,https://st.hzcdn.com/fimgs/4ff1a5630998a16c_0219-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02518.jpg
Modern Condo in Michigan,Jeff Garland Photography Inspiration for a contemporary living room remodel in Detroit with white walls,https://st.hzcdn.com/fimgs/1e210b13028e238c_0920-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02519.jpg
"Lake Santeetlah, NC","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2560 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/55e1c22c00c75f47_0978-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02520.jpg
Real Estate,Example of a trendy carpeted living room design in Salt Lake City with beige walls and a standard fireplace,https://st.hzcdn.com/fimgs/7771cde006d1be8c_1212-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02521.jpg
Brushed Fantasy Brown Quartzite Fireplace,Greg Premru Living room - modern living room idea in Boston with a standard fireplace and a stone fireplace,https://st.hzcdn.com/fimgs/b1819f5505c0dd85_2511-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02522.jpg
Traditional Living Room,"Living room - traditional formal dark wood floor living room idea in Chicago with gray walls, a standard fireplace and a wall-mounted tv",https://st.hzcdn.com/fimgs/7361760c0345db16_0474-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02523.jpg
Beverly Crest,Beverly Crest luxury Beverly Hills mansion art filled modern lounge Example of a small trendy enclosed living room design in Los Angeles,https://st.hzcdn.com/fimgs/3311fa0309131d68_0396-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02524.jpg
Kingswood Base | Modin Rigid LVP Collection Customer Space | LA,"Tones of golden oak and walnut, with sparse knots to balance the more traditional palette. With the Modin Collection, we have raised the bar on luxury vinyl plank. The result is a new standard in resilient flooring. Modin offers true embossed in register texture, a low sheen level, a rigid SPC core, an industry-leading wear layer, and so much more.",https://st.hzcdn.com/fimgs/80c1d3db056a5258_3144-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02525.jpg
Foxhill Residence,Inspiration for a contemporary medium tone wood floor and brown floor living room remodel in Baltimore with white walls,https://st.hzcdn.com/fimgs/d811e5a3081397b2_5909-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02526.jpg
Cortijo,"Living room opens to an outdoor patio with seating and fireplace with dramatic mountain views. Living room - large contemporary open concept light wood floor and beige floor living room idea in Santa Barbara with beige walls, a corner fireplace, a stone fireplace and a media wall",https://st.hzcdn.com/fimgs/2641d0e70af5c7c0_0695-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02527.jpg
81st Cape Cod,"Beach style medium tone wood floor, brown floor and shiplap wall living room photo in Los Angeles with white walls and a standard fireplace",https://st.hzcdn.com/fimgs/88a1b5f30e3cbcbf_2076-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02528.jpg
Stonewall Beach Residence,Eric Roth Photography Living room - large coastal formal and open concept concrete floor and gray floor living room idea in Boston with beige walls and no tv,https://st.hzcdn.com/fimgs/4561a2d9044fc353_2632-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02529.jpg
Roller Shades and Sliding Panels,Inspiration for a mid-sized modern formal and enclosed dark wood floor and black floor living room remodel in DC Metro with gray walls and no fireplace,https://st.hzcdn.com/fimgs/7111e3560a206393_2475-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02530.jpg
Living Rooms,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 22,686 ) Medium ( 139,815 ) Large ( 103,108 ) Expansive ( 14,786 ) Color Red ( 5,580 ) Orange ( 6,636 ) Wood Tones ( 7,801 ) Yellow ( 4,594 ) Green ( 9,535 ) Turquoise ( 5,588 ) Blue ( 8,217 ) Violet ( 1,016 ) Pink ( 985 ) Black ( 32,121 ) Gray ( 70,811 ) White ( 150,797 ) Beige ( 69,657 ) Brown ( 193,911 ) Type Enclosed ( 65,367 ) Loft-style ( 13,677 ) Open ( 199,854 ) Specialty Formal ( 110,931 ) Home Bar ( 6,745 ) Library/book Room ( 10,839 ) Music Room ( 4,776 ) TV All TVs ( 115,150 ) Built-in Media Wall ( 19,140 ) Concealed ( 5,780 ) Corner ( 382 ) Freestanding ( 15,754 ) None ( 82,347 ) Wall-mounted ( 74,074 ) Wall Color Beige ( 82,065 ) Black ( 2,064 ) Blue ( 12,376 ) Brown ( 8,607 ) Gray ( 58,083 ) Green ( 6,828 ) Multi ( 4,279 ) Orange ( 1,092 ) Pink ( 728 ) Purple ( 835 ) Red ( 1,524 ) White ( 109,342 ) Yellow ( 7,748 ) Floor Material Medium Hardwood ( 91,599 ) Light Hardwood ( 63,229 ) Dark Hardwood ( 62,236 ) Carpet ( 22,825 ) Porcelain Tile ( 10,417 ) Concrete ( 8,703 ) Ceramic Tile ( 8,156 ) Vinyl ( 6,980 ) Laminate ( 5,073 ) Marble ( 4,036 ) Travertine ( 3,181 ) Limestone ( 1,779 ) Bamboo ( 1,518 ) Painted Wood ( 1,173 ) Slate ( 1,035 ) Terra-cotta Tile ( 865 ) Plywood ( 550 ) Brick ( 314 ) Cork ( 312 ) Linoleum ( 305 ) Fireplace All Fireplaces ( 182,500 ) Standard ( 140,752 ) None ( 49,413 ) Ribbon ( 15,729 ) Two-sided ( 9,066 ) Corner ( 8,647 ) Wood Stove ( 5,224 ) Hanging ( 2,883 ) Fireplace Surround All Fireplace Surrounds ( 169,822 ) Brick ( 18,110 ) Concrete ( 6,698 ) Metal ( 8,462 ) Plaster ( 11,209 ) Shiplap ( 802 ) Stacked Stone ( 2,537 ) Stone ( 76,492 ) Tile ( 30,063 ) Wood ( 15,415 ) Floor Color Beige ( 31,128 ) Black ( 1,722 ) Blue ( 570 ) Brown ( 86,191 ) Gray ( 15,876 ) Green ( 210 ) Multi ( 2,902 ) Orange ( 525 ) Red ( 499 ) White ( 5,006 ) Yellow ( 628 ) Ceiling Design All Ceiling Designs ( 25,059 ) Coffered ( 3,226 ) Exposed Beam ( 6,810 ) Shiplap ( 1,139 ) Tray ( 2,057 ) Vaulted ( 9,221 ) Wallpaper ( 494 ) Wood ( 2,590 ) Wall Treatment All Wall Treatments ( 12,801 ) Brick ( 989 ) Paneling ( 2,727 ) Shiplap ( 1,750 ) Wainscoting ( 1,374 ) Wallpaper ( 3,189 ) Wood ( 2,173 ) $ $$ $$$ $$$$ Beige Black Blue Brown Gray Green Multi Orange Red White Yellow All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 10,030 ) $$ ( 55,617 ) $$$ ( 90,308 ) $$$$ ( 30,880 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2521 - 2580 of 884,718 photos Modern Coastal Traditional Farmhouse Transitional Mid-Century Modern Contemporary Built-in Media Wall Scandinavian Rustic Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/26113ba70710ea72_8520-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02531.jpg
Lake House,"Rob Karosis Living room - farmhouse living room idea in New York with a standard fireplace, a stone fireplace and gray walls",https://st.hzcdn.com/fimgs/d101567b02597341_6879-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02532.jpg
Suburban North Caldwell Family Room,"Classic Simplicity Inspired by Nature, Using Textured Fabrics in Grays and Taupe distressed leathers and woods, Wall Color: BM #985 Indian River. By Barbara Cassidy",https://st.hzcdn.com/fimgs/224138fe07236d01_8019-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02533.jpg
Transitional Living Room,"Example of a transitional medium tone wood floor, brown floor and tray ceiling living room design in Boise with white walls, a standard fireplace and a tile fireplace",https://st.hzcdn.com/fimgs/a991dfe801042564_9123-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02534.jpg
Park Place,"Living room - large country open concept concrete floor, gray floor, shiplap ceiling and shiplap wall living room idea in Denver with white walls",https://st.hzcdn.com/fimgs/fe61a7e40da0b783_6791-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02535.jpg
Estate Manor House - Hudson Meadows,"New windows and doors were installed along with new LED lighting. An overall view of the finished great room is enhanced by the light filtering through the new bank of Pella windows and doors on the west side of the home. The 16-ft tall cast stone fireplace was added to provide a major focal point. A custom chandelier hangs from the Knotty Alder ceiling, while decorative knotty Alder Lock Miter Beams separate the ceiling into three distinct sections.",https://st.hzcdn.com/fimgs/5fd1e41203a32d95_4134-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02536.jpg
Mirror Lakes Cottage,Example of a classic dark wood floor living room design in Minneapolis with gray walls and a standard fireplace,https://st.hzcdn.com/fimgs/e521bdda06a14ae2_0712-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02537.jpg
Open Plan Living/Dining,"Large sliding glass door opens onto an attached deck to maximize indoor-outdoor living.

Photographer: Tyler Chartier Example of a mid-sized 1950s open concept dark wood floor living room design in San Francisco with white walls, a ribbon fireplace, a tile fireplace and a media wall",https://st.hzcdn.com/fimgs/8da133ad03214753_4990-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02538.jpg
Hillcrest Residence,"Rett Peek Mid-sized eclectic enclosed medium tone wood floor and brown floor living room photo in Little Rock with yellow walls, a tile fireplace and a standard fireplace",https://st.hzcdn.com/fimgs/021185390c7068bb_8304-w360-h360-b0-p0--.jpg,living-room,images/living-room/living-room_02539.jpg
