title,description,image_url,room_type,local_path
"Grand Tudor Revival with Modern Interiors, Entertaining Spaces & Wellness Amenit","Renovated indoor pool with spa, sauna and gym. Inspiration for a contemporary pool remodel in New York",https://st.hzcdn.com/fimgs/52b15bd809b6d48d_9648-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00683.jpg
Glass Tile Inground Swimming Pool and Spa Designs Bergen County NJ,Glass Tile Inground Swimming Pool and Spa Designs Bergen County NJ Trendy lap pool photo in New York,https://st.hzcdn.com/fimgs/10517b30027c5b32_8450-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00684.jpg
CompassHaus,"Modern waterfront beauty on Longboat Key. Energy Star, Zero Energy, Sustainable.

Photo by Ryan Gamma Photography Hot tub - large contemporary backyard concrete and custom-shaped hot tub idea in Tampa",https://st.hzcdn.com/fimgs/0031531807d01248_7012-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00685.jpg
Water Features & Ponds,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/44a16daa0d644d62_4808-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00686.jpg
Estate Home in Fort Wayne,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/c611bece0561179c_6337-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00687.jpg
Modern PearlStepping stone pavers provide a walkway adjacent to the glass tile r,Modern PearlStepping stone pavers provide a walkway adjacent to the glass tile r,https://st.hzcdn.com/fimgs/74e1363c0fad8f5d_3929-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00688.jpg
Needham Terrace Estate,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/6d1174970995b804_9660-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00689.jpg
Modern Pool Retreat,This is a wonderful lap pool that has a taste of modern with the clean lines and cement cabana that also has a flair of the rustic with wood beams and a hill country stone bench. It also has a simple grass lawn that has very large planters as signature statements to once again give it a modern feel. Photography by Vernon Wentz of Ad Imagery,https://st.hzcdn.com/fimgs/873184ca094d8d50_9521-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00690.jpg
Lakeside Backyard,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/2c3188b0095d5045_3081-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00691.jpg
Kemble,Photo by David Burroughs Inspiration for a small modern front yard stone and rectangular infinity pool remodel in DC Metro,https://st.hzcdn.com/fimgs/1631e74707b36b58_4468-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00692.jpg
Saratoga Custom Home,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/d80115e8095eb63e_4721-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00693.jpg
Modern Chic Backyard Retreat,"This beautiful backyard space with a pool and hot tub was inspired by our Para HD2 slabs in beige cream keeping this pool patio space it simple and clean!

The Para slab offers contemporary styling and design flexibility. All three sizes are packaged and sold separately, allowing your projects to reflect your personal creativity and are availabile in both ultra-smooth and ground finishes!

Want to learn more about these impressive slabs? Visit our product page here: https://www.techo-bloc.com/shop/slabs/para/",https://st.hzcdn.com/fimgs/fff180ce00c39c62_2733-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00694.jpg
Houzz / Figure 2025,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/c1515cd9080a91f7_3196-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00695.jpg
Spa (Hot Tub) with Scupper Water Features,"Request Free Quote This pool measures 18'0"" x 36'0"" and has a spa that measures 6'0"" x 11'0"" and is flush with the deck.  Inside the pool sits a 4'0"" x 7'0"" sunshelf, as well as a 5'0"" swim up bench.  Both the pool and spa possess LED colored lighting.  There is an automatic pool cover with stone lid system covering the pool.  There are also 6 deck spray water features around the perimeter of the pool.  The coping is North Avenue grade Limestone.    The raised wall water feature has three scupper water features spilling into the spa.  The exposed aggregate pool finish is cobalt blue.",https://st.hzcdn.com/fimgs/f9d1febe05e50fe7_4069-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00696.jpg
Indian Oaks,Inspiration for a mid-sized contemporary backyard stone and rectangular infinity pool fountain remodel in Dallas,https://st.hzcdn.com/fimgs/50b19ba107f886df_9037-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00697.jpg
"The Hawthorne | The Grove at Lake Ida | Delray Beach, Florida","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 681 - 700 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/a4212bb007ffd417_6523-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00698.jpg
Pool & Spa with Natural Stone Diving Board,Whitewater Imagery Example of a large classic backyard stone and rectangular lap hot tub design in New York,https://st.hzcdn.com/fimgs/6381c90b098a0b55_4454-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00699.jpg
"Pool by Design, Charlotte, NC",Jim Schmid Photography Example of a cottage hot tub design in Charlotte,https://st.hzcdn.com/fimgs/00e146a0063231ff_1210-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00700.jpg
Clearly Lane,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 701 - 720 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/01013ed001a7ddf4_2616-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00701.jpg
Swiller,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 701 - 720 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/5a6175ef088cff43_4833-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00702.jpg
"Cocktail Pool- Cypress, TX",Beautiful resort-like cocktail pool with a cocktail table. Includes three water features and glass tile. Custom outdoor kitchen with a Big Green Egg and a cozy covered seating area.,https://st.hzcdn.com/fimgs/69f103970b72eb39_1723-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00703.jpg
Great Wall of Fire,"A description of the homeowners and space from Linnzy, the Presidential Pools, Spas & Patio designer who worked on this project:
""The homeowners can be described as an active family of three boys. They tend to host family and friends and wanted a space that could fill their large backyard and yet be functional for the kids and adults. The contemporary straight lines of the pool match the interior of the house giving them a resort feel in the very own backyard! The large pergola is a perfect area to cool off in the shade while enjoying a large outdoor kitchen as well as an oversized fire pit for the cooler nights and roasting marshmallows. They wanted a wow factor as the pool is the main focal point from the living room, and the oversized wall and rain sheer did the trick!""",https://st.hzcdn.com/fimgs/82214fdf0cf14717_1378-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00704.jpg
Residential Pool Enclosures,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 701 - 720 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/1081b25102cfe32f_8605-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00705.jpg
"Old World Beauty, Brand New Home","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 701 - 720 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/8891e38809794d05_8011-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00706.jpg
2015 Swimming Pools,Large elegant backyard custom-shaped and concrete natural water slide photo in Atlanta,https://st.hzcdn.com/fimgs/b71141cd05de0a7d_2538-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00707.jpg
The Amari,"The Amari by Westmod features a luxury swimming pool, sunken lounge area, bbq island, custom swing, and landscaping. Example of a mid-sized minimalist backyard tile and l-shaped pool design in Orange County",https://st.hzcdn.com/fimgs/6a51cb34025dca81_3587-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00708.jpg
Tropical Pool,"The great room flows onto the large lanai through pocketing glass doors creating a seamless indoor outdoor experience. On the lanai teak daybeds imported from Bali face each other with custom blue covers and  throw pillows in blue with coral motifs, the rectangular pool is complete with an aqua lounge, built-in spa, and a swim up bar at the outdoor BBQ. The flooring is a gray ceramic tile, the pool coping is natural puka pavers, The house a combination of traditional plantation style seen in the white board and batten walls, with a modern twist seen in the wood framed glass doors, thick square exposed tails and ebony stained square posts supporting the overhangs.",https://st.hzcdn.com/fimgs/6021b36509dbcccb_7867-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00709.jpg
