title,description,image_url,room_type,local_path
533 11th Street Photos and Virtual Tour,Inspiration for a small freestanding desk light wood floor home office remodel in Los Angeles with white walls,https://st.hzcdn.com/fimgs/7b21582004615905_5036-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00355.jpg
Great Neck,"Direct Digital Photography, New York Home office - industrial home office idea in New York",https://st.hzcdn.com/fimgs/6241a44d0b3d367e_6066-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00356.jpg
Southern Charm,Quintessential Elegance Example of a mid-sized minimalist built-in desk dark wood floor and brown floor study room design in New York with green walls,https://st.hzcdn.com/fimgs/be71ef900954044b_3475-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00357.jpg
Textured Ambiance,"Photo Credit:
Aimée Mazzenga Large minimalist built-in desk medium tone wood floor and brown floor study room photo in Chicago with gray walls",https://st.hzcdn.com/fimgs/a9710dc00ced86da_9320-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00358.jpg
Edinburg,Carl Unterbrink Inspiration for a mid-sized rustic freestanding desk light wood floor and beige floor study room remodel in Other with brown walls,https://st.hzcdn.com/fimgs/c3716dcf082b85a8_2658-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00359.jpg
gosherd valley cottage rehab,Inspiration for a cottage home office remodel in St Louis,https://st.hzcdn.com/fimgs/2a6165b804d701a6_4493-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00360.jpg
Walder,Tim Vrieling Example of a mid-sized arts and crafts built-in desk carpeted and beige floor study room design in Los Angeles with beige walls,https://st.hzcdn.com/fimgs/5e11d79c0770c1fa_8901-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00361.jpg
Our Work,Mid-sized transitional freestanding desk medium tone wood floor study room photo in Chicago with gray walls,https://st.hzcdn.com/fimgs/59f1750a06ec53a2_2129-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00362.jpg
Ansley Park Renovation,Joel Mott--imotophoto Inspiration for a transitional freestanding desk dark wood floor and brown floor study room remodel in Atlanta with gray walls,https://st.hzcdn.com/fimgs/6c2103270ba2781d_5641-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00363.jpg
Design Loves Detail - Office,Beach style freestanding desk light wood floor study room photo in Salt Lake City with white walls,https://st.hzcdn.com/fimgs/8f41f8ff0b89881b_5362-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00364.jpg
Fall Artisan Home 2025,Example of a transitional freestanding desk carpeted and gray floor home office design in Minneapolis with gray walls,https://st.hzcdn.com/fimgs/3ea19b3b09b9aa53_5445-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00365.jpg
Organic Modern Project,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 361 - 380 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/9e4185ad063562cf_4737-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00366.jpg
Organic Pueblo at Desert Mountain,"Southwestern style home office with medium hardwood floors.

Architect: Urban Design Associates 
Interior Designer: Bess Jones
Builder: Manship Builders",https://st.hzcdn.com/fimgs/f221585d08c82fcd_4053-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00367.jpg
Beckledge Terrace,Example of a tuscan home office design in Los Angeles,https://st.hzcdn.com/fimgs/10719ce7088cf9ec_9516-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00368.jpg
SNOW CREEK,Example of a transitional home office design in Las Vegas,https://st.hzcdn.com/fimgs/cb815e5b06eb03e4_8326-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00369.jpg
House on the Hill,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 361 - 380 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/b7b1d36c08dff98b_5622-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00370.jpg
Commercial Roller Shades,"Budget Blinds offers a full line of solar shades and solar screens for commercial use. Our product, including Phifer’s SheerWeave® solar window shades block up to 99% of the sun’s heat and glare and they are one of the best ways to control energy costs. Our solar shades are also flame retardant, antimicrobial and a certified green product that is 100% recyclable.",https://st.hzcdn.com/fimgs/74d1b9f7069dc050_9847-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00371.jpg
Traditional Home Office,Inspiration for a timeless built-in desk study room remodel in Miami,https://st.hzcdn.com/fimgs/5c511f9b060c2fdd_8874-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00372.jpg
Long Lane Farm,Yours Truly Photography Home office - country home office idea in Richmond,https://st.hzcdn.com/fimgs/ad11d12b035e2eab_3337-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00373.jpg
Rockin' Home Office,Virtual Vista Photography Home studio - small transitional freestanding desk carpeted home studio idea in Philadelphia with beige walls,https://st.hzcdn.com/fimgs/4411a2e508c767aa_4281-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00374.jpg
Bedminster Barn Residence,Home office - country home office idea in New York,https://st.hzcdn.com/fimgs/9cb1789202e28feb_5196-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00375.jpg
Seventeenth Street Project,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 361 - 380 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/e9811b6409a675ea_6845-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00376.jpg
Modern,"Beautiful soft modern by Canterbury Custom Homes, LLC in University Park Texas.  Large windows fill this home with light.  Designer finishes include, extensive tile work, wall paper, specialty lighting, etc...",https://st.hzcdn.com/fimgs/9e2104a408ec3b2e_7402-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00377.jpg
32nd St - Bryker Woods,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 361 - 380 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/74c1ba3c06c71e80_5510-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00378.jpg
Growing Family Home,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 361 - 380 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/fff158a20da09c8a_6676-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00379.jpg
Design Studio,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 381 - 400 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/6d319ed404d3d677_4532-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00380.jpg
Ethan Allen Design Excellence Submission Office/Sitting Room Transitional,Ellen Kilroy Huge transitional freestanding desk light wood floor home studio photo in New York with white walls,https://st.hzcdn.com/fimgs/13515d910c0aa39e_7525-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00381.jpg
"Traditional Akron, Ohio Area Library",Dan Grassell Inspiration for a mid-sized timeless medium tone wood floor home office library remodel in Cleveland,https://st.hzcdn.com/fimgs/79812fd8044e6185_0462-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00382.jpg
Lotus on Orange,Ryan Gamma Photography Mid-sized 1950s freestanding desk concrete floor and gray floor study room photo in Other with white walls,https://st.hzcdn.com/fimgs/89f1df3c040b5b4d_6486-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00383.jpg
Costero Residence,Inspiration for a small coastal built-in desk beige floor study room remodel in Orange County with white walls,https://st.hzcdn.com/fimgs/5f81520a0c2655bd_7954-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00384.jpg
Porcelain Wood Planks,"Durable, beautiful and sustainable. No scratching, no sealing, no maintenance. Home studio - mid-sized transitional freestanding desk porcelain tile home studio idea in Santa Barbara with white walls",https://st.hzcdn.com/fimgs/d56127100570aefe_2296-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00385.jpg
Loft Home Office,Photography by Liz Rusby Home office - industrial freestanding desk concrete floor home office idea in San Francisco with white walls,https://st.hzcdn.com/fimgs/5f91ac83054a6bdb_8260-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00386.jpg
West Lovers Contemporary,Inspiration for a contemporary freestanding desk carpeted home office remodel in Dallas with white walls,https://st.hzcdn.com/fimgs/7f5100d50ad8b7d1_1165-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00387.jpg
Austin Modern Home,"The library serves as a great transition space between the living room and the master suite. As avid readers it was important to provide space for our clients large book collection. We also provided for a reading, as well as, work space within the office. Hiding behind the gray doors is a ""back office"" area which provides for more cabinetry, printers, work surfaces, and storage. 

Photo by Paul Bardagjy",https://st.hzcdn.com/fimgs/48b154ae025ef700_7738-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00388.jpg
"Santa Barbara Coastal: Ravenna, OH","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Size Compact ( 9,254 ) Medium ( 28,145 ) Large ( 12,964 ) Expansive ( 1,508 ) Color Red ( 1,908 ) Orange ( 1,819 ) Wood Tones ( 2,722 ) Yellow ( 898 ) Green ( 2,571 ) Turquoise ( 1,849 ) Blue ( 2,748 ) Violet ( 250 ) Pink ( 274 ) Black ( 11,555 ) Gray ( 13,917 ) White ( 26,795 ) Beige ( 12,273 ) Brown ( 35,905 ) Specialty Craft Room ( 2,000 ) Library/book Room ( 4,435 ) Studio ( 5,233 ) Study ( 30,886 ) Desk Built-in ( 17,543 ) Freestanding ( 35,638 ) Wall Color Beige ( 12,331 ) Black ( 880 ) Blue ( 4,703 ) Brown ( 3,239 ) Gray ( 11,717 ) Green ( 2,461 ) Multi ( 1,165 ) Orange ( 238 ) Pink ( 251 ) Purple ( 184 ) Red ( 372 ) White ( 16,328 ) Yellow ( 857 ) Floor Material Medium Hardwood ( 15,920 ) Dark Hardwood ( 11,308 ) Light Hardwood ( 10,124 ) Carpet ( 9,346 ) Concrete ( 1,604 ) Porcelain Tile ( 1,358 ) Vinyl ( 1,328 ) Ceramic Tile ( 1,115 ) Laminate ( 935 ) Marble ( 296 ) Travertine ( 259 ) Floor Color Beige ( 6,345 ) Black ( 434 ) Brown ( 15,878 ) Gray ( 3,830 ) White ( 757 ) Fireplace All Fireplaces ( 3,856 ) Standard ( 3,195 ) Corner ( 272 ) Fireplace Surround All Fireplace Surrounds ( 3,185 ) Brick ( 319 ) Stone ( 1,837 ) Wood ( 397 ) Ceiling Design All Ceiling Designs ( 3,145 ) Coffered ( 628 ) Exposed Beam ( 580 ) Vaulted ( 1,112 ) Wood ( 435 ) Wall Treatment All Wall Treatments ( 4,053 ) Brick ( 154 ) Paneling ( 784 ) Shiplap ( 269 ) Wainscoting ( 475 ) Wallpaper ( 1,760 ) Wood ( 627 ) $ $$ $$$ $$$$ Brick Stone Wood Coffered Exposed Beam Vaulted Wood Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 2,547 ) $$ ( 11,730 ) $$$ ( 16,154 ) $$$$ ( 5,891 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 381 - 400 of 170,782 photos Built-in Modern Study Craft Room Library/book Room Mid-Century Modern Contemporary Traditional Transitional Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/b7b142b908f27b1e_1696-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00389.jpg
Custom Office ~ Gray Cabinets,In this beautiful office we installed custom cabinetry in the Clover Square Raised Panel in Marion Gray with Chestnut Gray finish accented with Zinc Die Cast Lafayette Cabinet Pulls and a Cambria Quartz countertop in Windermere color with a bevel edge.,https://st.hzcdn.com/fimgs/6c8113d10391f989_2440-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00390.jpg
New York Bachelor Home Office,"Contemporary, stylish Bachelor loft apartment  in the heart of Tribeca New York. 
Creating a tailored space with a lay back feel to match the client personality. 
This is a loft designed for a bachelor which 4 bedrooms needed to have a different purpose/ function so he could use all his rooms. 
This is the home office with a sleeper blue velvet sectional sofa and custom oak millwork cabinetry and furniture such as the custom desk, oak and solid brass side tables and a library. 
There is also a vintage Giant French Articulating Double Arm Sconce. 

Photo Credit: Francis Augustine",https://st.hzcdn.com/fimgs/72c18b80079f878e_3973-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00391.jpg
Industrial Chic Home Office,"This industrial chic home office makes work time much more enjoyable. We blended wood and metal to create multiple comfortable and streamlined work stations. Whatever your ultimate home office looks like, 5th Generation can make it happen!",https://st.hzcdn.com/fimgs/7611b5e60b3a6806_6202-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00392.jpg
Modern Farmhouse New Construction,Mid-sized cottage freestanding desk light wood floor and beige floor study room photo in Los Angeles with white walls,https://st.hzcdn.com/fimgs/eec170ca0be25f4c_4708-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00393.jpg
Deerfield Kids Office TV Room,Inspiration for a mid-sized transitional built-in desk medium tone wood floor study room remodel in Chicago,https://st.hzcdn.com/fimgs/3b615d4e08c1942f_5555-w360-h360-b0-p0--.jpg,home-office,images/home-office/home-office_00394.jpg
